1.0160000000e+001 2.0320000000e+001 0.0000000000e+000 6.5196700000e+002 4.3949400000e+002
1.0160000000e+001 1.0160000000e+001 0.0000000000e+000 6.5509300000e+002 3.4198500000e+002
2.0320000000e+001 2.0320000000e+001 0.0000000000e+000 5.5592600000e+002 4.3551300000e+002
1.0160000000e+001 -2.0320000000e+001 0.0000000000e+000 6.6868900000e+002 5.7946300000e+001
1.0160000000e+001 -1.0160000000e+001 0.0000000000e+000 6.6340700000e+002 1.5201600000e+002
2.0320000000e+001 1.0160000000e+001 0.0000000000e+000 5.5992000000e+002 3.3984500000e+002
3.0480000000e+001 2.0320000000e+001 0.0000000000e+000 4.6336600000e+002 4.3225100000e+002
2.0320000000e+001 -1.0160000000e+001 0.0000000000e+000 5.6917700000e+002 1.5287600000e+002
2.0320000000e+001 -2.0320000000e+001 0.0000000000e+000 5.7446100000e+002 6.0518900000e+001
4.0640000000e+001 2.0320000000e+001 0.0000000000e+000 3.7342700000e+002 4.2947900000e+002
3.0480000000e+001 0.0000000000e+000 0.0000000000e+000 4.7299400000e+002 2.4530600000e+002
5.0800000000e+001 2.0320000000e+001 0.0000000000e+000 2.8548400000e+002 4.2715900000e+002
4.0640000000e+001 1.0160000000e+001 0.0000000000e+000 3.7883600000e+002 3.3631100000e+002
3.0480000000e+001 -2.0320000000e+001 0.0000000000e+000 4.8356700000e+002 6.2614500000e+001
7.1120000000e+001 2.0320000000e+001 0.0000000000e+000 1.1363100000e+002 4.2370000000e+002
6.0960000000e+001 2.0320000000e+001 0.0000000000e+000 1.9899900000e+002 4.2525400000e+002
5.0800000000e+001 1.0160000000e+001 0.0000000000e+000 2.9171700000e+002 3.3494900000e+002
4.0640000000e+001 -1.0160000000e+001 0.0000000000e+000 3.8985400000e+002 1.5431900000e+002
4.0640000000e+001 -2.0320000000e+001 0.0000000000e+000 3.9540700000e+002 6.4320000000e+001
5.0800000000e+001 0.0000000000e+000 0.0000000000e+000 2.9768200000e+002 2.4430200000e+002
6.0960000000e+001 1.0160000000e+001 0.0000000000e+000 2.0599300000e+002 3.3372100000e+002
5.0800000000e+001 -1.0160000000e+001 0.0000000000e+000 3.0350700000e+002 1.5477600000e+002
5.0800000000e+001 -2.0320000000e+001 0.0000000000e+000 3.0926900000e+002 6.5708300000e+001
8.1280000000e+001 -2.0320000000e+001 0.0000000000e+000 5.8364200000e+001 6.8317500000e+001
6.0960000000e+001 -1.0160000000e+001 0.0000000000e+000 2.1873300000e+002 1.5514200000e+002
6.0960000000e+001 -2.0320000000e+001 0.0000000000e+000 2.2468100000e+002 6.6875100000e+001
7.1120000000e+001 -2.0320000000e+001 0.0000000000e+000 1.4118600000e+002 6.7747200000e+001
7.1120000000e+001 -1.0160000000e+001 0.0000000000e+000 1.3500600000e+002 1.5532000000e+002
3.0480000000e+001 1.0160000000e+001 0.0000000000e+000 4.6804200000e+002 3.3793400000e+002
3.0480000000e+001 -1.0160000000e+001 0.0000000000e+000 4.7817000000e+002 1.5372600000e+002
4.0640000000e+001 0.0000000000e+000 0.0000000000e+000 3.8436800000e+002 2.4477200000e+002
7.1120000000e+001 1.0160000000e+001 0.0000000000e+000 1.2125900000e+002 3.3266300000e+002
6.0960000000e+001 0.0000000000e+000 0.0000000000e+000 2.1236100000e+002 2.4384000000e+002
7.1120000000e+001 0.0000000000e+000 0.0000000000e+000 1.2846300000e+002 2.4345800000e+002
