0.0000000000e+000 -2.0320000000e+001 0.0000000000e+000 7.1593200000e+002 6.0518100000e+001
0.0000000000e+000 -1.0160000000e+001 0.0000000000e+000 7.1679400000e+002 1.5305100000e+002
0.0000000000e+000 2.0320000000e+001 0.0000000000e+000 7.2371600000e+002 4.2269500000e+002
1.0160000000e+001 -2.0320000000e+001 0.0000000000e+000 6.2321500000e+002 6.2520400000e+001
0.0000000000e+000 0.0000000000e+000 0.0000000000e+000 7.1844200000e+002 2.4389900000e+002
0.0000000000e+000 1.0160000000e+001 0.0000000000e+000 7.2088800000e+002 3.3358900000e+002
1.0160000000e+001 -1.0160000000e+001 0.0000000000e+000 6.2491200000e+002 1.5350600000e+002
2.0320000000e+001 -2.0320000000e+001 0.0000000000e+000 5.3375400000e+002 6.4062400000e+001
1.0160000000e+001 1.0160000000e+001 0.0000000000e+000 6.2968100000e+002 3.3119200000e+002
1.0160000000e+001 2.0320000000e+001 0.0000000000e+000 6.3285400000e+002 4.1867600000e+002
2.0320000000e+001 -1.0160000000e+001 0.0000000000e+000 5.3620500000e+002 1.5376400000e+002
3.0480000000e+001 -2.0320000000e+001 0.0000000000e+000 4.4690700000e+002 6.5384900000e+001
8.1280000000e+001 -2.0320000000e+001 0.0000000000e+000 3.5466900000e+001 6.6559000000e+001
4.0640000000e+001 -2.0320000000e+001 0.0000000000e+000 3.6212600000e+002 6.6142200000e+001
2.0320000000e+001 1.0160000000e+001 0.0000000000e+000 5.4196400000e+002 3.2900900000e+002
2.0320000000e+001 2.0320000000e+001 0.0000000000e+000 5.4542500000e+002 4.1530000000e+002
5.0800000000e+001 -2.0320000000e+001 0.0000000000e+000 2.7898400000e+002 6.6632900000e+001
8.1280000000e+001 2.0320000000e+001 0.0000000000e+000 5.8617300000e+001 4.0143100000e+002
3.0480000000e+001 0.0000000000e+000 0.0000000000e+000 4.5338000000e+002 2.4111900000e+002
4.0640000000e+001 -1.0160000000e+001 0.0000000000e+000 3.6608200000e+002 1.5391100000e+002
8.1280000000e+001 -1.0160000000e+001 0.0000000000e+000 4.2178100000e+001 1.5212400000e+002
6.0960000000e+001 -2.0320000000e+001 0.0000000000e+000 1.9704400000e+002 6.7030500000e+001
7.1120000000e+001 -2.0320000000e+001 0.0000000000e+000 1.1611300000e+002 6.7014600000e+001
3.0480000000e+001 2.0320000000e+001 0.0000000000e+000 4.6059900000e+002 4.1222700000e+002
5.0800000000e+001 -1.0160000000e+001 0.0000000000e+000 2.8360000000e+002 1.5372300000e+002
6.0960000000e+001 -1.0160000000e+001 0.0000000000e+000 2.0233600000e+002 1.5336000000e+002
5.0800000000e+001 0.0000000000e+000 0.0000000000e+000 2.8811400000e+002 2.3923500000e+002
8.1280000000e+001 1.0160000000e+001 0.0000000000e+000 5.3879000000e+001 3.1917000000e+002
4.0640000000e+001 1.0160000000e+001 0.0000000000e+000 3.7386300000e+002 3.2505200000e+002
7.1120000000e+001 -1.0160000000e+001 0.0000000000e+000 1.2210100000e+002 1.5280700000e+002
8.1280000000e+001 0.0000000000e+000 0.0000000000e+000 4.8272900000e+001 2.3621200000e+002
4.0640000000e+001 2.0320000000e+001 0.0000000000e+000 3.7766600000e+002 4.0942500000e+002
5.0800000000e+001 1.0160000000e+001 0.0000000000e+000 2.9237500000e+002 3.2341500000e+002
7.1120000000e+001 2.0320000000e+001 0.0000000000e+000 1.3727700000e+002 4.0299900000e+002
5.0800000000e+001 2.0320000000e+001 0.0000000000e+000 2.9655400000e+002 4.0699900000e+002
6.0960000000e+001 1.0160000000e+001 0.0000000000e+000 2.1203300000e+002 3.2176800000e+002
6.0960000000e+001 2.0320000000e+001 0.0000000000e+000 2.1637900000e+002 4.0491400000e+002
3.0480000000e+001 -1.0160000000e+001 0.0000000000e+000 4.5000000000e+002 1.5400800000e+002
3.0480000000e+001 1.0160000000e+001 0.0000000000e+000 4.5685700000e+002 3.2701200000e+002
4.0640000000e+001 0.0000000000e+000 0.0000000000e+000 3.6986700000e+002 2.4017000000e+002
6.0960000000e+001 0.0000000000e+000 0.0000000000e+000 2.0730700000e+002 2.3815600000e+002
7.1120000000e+001 0.0000000000e+000 0.0000000000e+000 1.2754300000e+002 2.3724800000e+002
7.1120000000e+001 1.0160000000e+001 0.0000000000e+000 1.3273500000e+002 3.2049800000e+002
