1.0160000000e+001 2.0320000000e+001 0.0000000000e+000 6.8812200000e+002 4.5022900000e+002
2.0320000000e+001 2.0320000000e+001 0.0000000000e+000 5.9739800000e+002 4.4621400000e+002
1.0160000000e+001 1.0160000000e+001 0.0000000000e+000 6.9377700000e+002 3.5723700000e+002
2.0320000000e+001 1.0160000000e+001 0.0000000000e+000 6.0323700000e+002 3.5403100000e+002
3.0480000000e+001 2.0320000000e+001 0.0000000000e+000 5.0803200000e+002 4.4218900000e+002
1.0160000000e+001 -2.0320000000e+001 0.0000000000e+000 7.0964100000e+002 8.3978000000e+001
1.0160000000e+001 -1.0160000000e+001 0.0000000000e+000 7.0460000000e+002 1.7401500000e+002
2.0320000000e+001 -1.0160000000e+001 0.0000000000e+000 6.1493700000e+002 1.7243600000e+002
4.0640000000e+001 2.0320000000e+001 0.0000000000e+000 4.2047900000e+002 4.3824400000e+002
3.0480000000e+001 0.0000000000e+000 0.0000000000e+000 5.2053600000e+002 2.6042200000e+002
2.0320000000e+001 -2.0320000000e+001 0.0000000000e+000 6.2043200000e+002 8.3305100000e+001
4.0640000000e+001 1.0160000000e+001 0.0000000000e+000 4.2694900000e+002 3.4784600000e+002
5.0800000000e+001 2.0320000000e+001 0.0000000000e+000 3.3451100000e+002 4.3417700000e+002
3.0480000000e+001 -2.0320000000e+001 0.0000000000e+000 5.3265500000e+002 8.2603200000e+001
5.0800000000e+001 1.0160000000e+001 0.0000000000e+000 3.4117300000e+002 3.4476100000e+002
4.0640000000e+001 -1.0160000000e+001 0.0000000000e+000 4.3997100000e+002 1.6956900000e+002
4.0640000000e+001 -2.0320000000e+001 0.0000000000e+000 4.4646800000e+002 8.2243900000e+001
5.0800000000e+001 0.0000000000e+000 0.0000000000e+000 3.4801700000e+002 2.5601800000e+002
6.0960000000e+001 2.0320000000e+001 0.0000000000e+000 2.5034700000e+002 4.3007500000e+002
5.0800000000e+001 -1.0160000000e+001 0.0000000000e+000 3.5494800000e+002 1.6831800000e+002
6.0960000000e+001 1.0160000000e+001 0.0000000000e+000 2.5731400000e+002 3.4173600000e+002
5.0800000000e+001 -2.0320000000e+001 0.0000000000e+000 3.6184500000e+002 8.1734200000e+001
6.0960000000e+001 -1.0160000000e+001 0.0000000000e+000 2.7157400000e+002 1.6715500000e+002
7.1120000000e+001 2.0320000000e+001 0.0000000000e+000 1.6803200000e+002 4.2606000000e+002
6.0960000000e+001 -2.0320000000e+001 0.0000000000e+000 2.7901700000e+002 8.1585000000e+001
7.1120000000e+001 -1.0160000000e+001 0.0000000000e+000 1.9010300000e+002 1.6608300000e+002
8.1280000000e+001 2.0320000000e+001 0.0000000000e+000 8.7645400000e+001 4.2213000000e+002
7.1120000000e+001 -2.0320000000e+001 0.0000000000e+000 1.9788400000e+002 8.1382500000e+001
8.1280000000e+001 1.0160000000e+001 0.0000000000e+000 9.5092800000e+001 3.3567300000e+002
8.1280000000e+001 0.0000000000e+000 0.0000000000e+000 1.0259900000e+002 2.4997000000e+002
8.1280000000e+001 -1.0160000000e+001 0.0000000000e+000 1.1046000000e+002 1.6519500000e+002
8.1280000000e+001 -2.0320000000e+001 0.0000000000e+000 1.1846500000e+002 8.1405200000e+001
3.0480000000e+001 1.0160000000e+001 0.0000000000e+000 5.1426700000e+002 3.5090200000e+002
4.0640000000e+001 0.0000000000e+000 0.0000000000e+000 4.3342700000e+002 2.5811600000e+002
3.0480000000e+001 -1.0160000000e+001 0.0000000000e+000 5.2658100000e+002 1.7091300000e+002
6.0960000000e+001 0.0000000000e+000 0.0000000000e+000 2.6424100000e+002 2.5386700000e+002
7.1120000000e+001 1.0160000000e+001 0.0000000000e+000 1.7508600000e+002 3.3864500000e+002
7.1120000000e+001 0.0000000000e+000 0.0000000000e+000 1.8236700000e+002 2.5180300000e+002
