style	type	camera	label	index	x	y	z	p_wt	sx	sy	sz	s_wt	nx	ny	nz	n_wt	rad	r_wt
0 1 0 16 16	  10.16000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 17 17	  10.16000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 18 18	  10.16000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 20 20	  20.32000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 21 21	  20.32000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 22 22	  20.32000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 23 23	  20.32000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 24 24	  20.32000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 25 25	  20.32000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 26 26	  20.32000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 27 27	  20.32000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 28 28	  20.32000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 30 30	  30.48000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 31 31	  30.48000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 32 32	  30.48000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 33 33	  30.48000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 34 34	  30.48000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 35 35	  30.48000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 36 36	  30.48000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 37 37	  30.48000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 38 38	  30.48000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 40 40	  40.64000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 41 41	  40.64000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 42 42	  40.64000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 43 43	  40.64000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 44 44	  40.64000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 45 45	  40.64000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 46 46	  40.64000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 47 47	  40.64000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 48 48	  40.64000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 50 50	  50.80000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 51 51	  50.80000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 52 52	  50.80000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 53 53	  50.80000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 54 54	  50.80000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 55 55	  50.80000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 56 56	  50.80000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 57 57	  50.80000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 58 58	  50.80000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 60 60	  60.96000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 61 61	  60.96000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 62 62	  60.96000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 63 63	  60.96000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 64 64	  60.96000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 65 65	  60.96000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 66 66	  60.96000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 67 67	  60.96000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 68 68	  60.96000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 70 70	  71.12000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 71 71	  71.12000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 72 72	  71.12000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 73 73	  71.12000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 74 74	  71.12000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 75 75	  71.12000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 76 76	  71.12000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 77 77	  71.12000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 78 78	  71.12000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 80 80	  81.28000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 81 81	  81.28000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 82 82	  81.28000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 83 83	  81.28000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 84 84	  81.28000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 85 85	  81.28000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 86 86	  81.28000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 87 87	  81.28000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 88 88	  81.28000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 90 90	  91.44000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 91 91	  91.44000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 92 92	  91.44000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 93 93	  91.44000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 94 94	  91.44000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 95 95	  91.44000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 96 96	  91.44000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 97 97	  91.44000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 98 98	  91.44000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 100 100	 101.60000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 101 101	 101.60000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 102 102	 101.60000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 103 103	 101.60000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 104 104	 101.60000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 105 105	 101.60000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 106 106	 101.60000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 107 107	 101.60000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 108 108	 101.60000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 110 110	 111.76000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 111 111	 111.76000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 112 112	 111.76000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 113 113	 111.76000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 114 114	 111.76000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 115 115	 111.76000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 116 116	 111.76000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 117 117	 111.76000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 118 118	 111.76000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 120 120	 121.92000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 121 121	 121.92000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 122 122	 121.92000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 123 123	 121.92000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 124 124	 121.92000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 125 125	 121.92000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 126 126	 121.92000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 127 127	 121.92000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 128 128	 121.92000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 130 130	 132.08000  -40.95750    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 131 131	 132.08000  -30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 132 132	 132.08000  -20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 133 133	 132.08000  -10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 134 134	 132.08000    0.00000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 135 135	 132.08000   10.16000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 136 136	 132.08000   20.32000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 137 137	 132.08000   30.48000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
0 1 0 138 138	 132.08000   40.64000    0.00000    1.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000    0.00000    0.00000	   0.00000    0.00000
